Order Date,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,,,,,,
15-Oct-16,2519,CA-2016-124352,21-Oct-16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49, $20.16 ,7,0%, $9.88 ,,,,,,
15-Oct-16,2520,CA-2016-124352,21-Oct-16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508, $29.46 ,6,0%, $14.44 ,,,,,,
15-Oct-16,2521,CA-2016-124352,21-Oct-16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup, $868.59 ,3,0%, $251.89 ,,,,,,
15-Oct-16,2522,CA-2016-124352,21-Oct-16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999, $12.96 ,2,0%, $6.22 ,,,,,,
15-Oct-16,2523,CA-2016-124352,21-Oct-16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset, $5.50 ,1,0%, $1.38 ,,,,,,
15-Oct-16,2524,CA-2016-124352,21-Oct-16,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs, $121.60 ,4,0%, $55.94 ,,,,,,
15-Oct-16,3695,CA-2016-142097,20-Oct-16,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements, $232.96 ,7,0%, $116.48 ,,,,,,
15-Oct-16,3696,CA-2016-142097,20-Oct-16,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes, $66.54 ,6,0%, $32.60 ,,,,,,
15-Oct-16,3697,CA-2016-142097,20-Oct-16,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber, $43.26 ,3,0%, $14.28 ,,,,,,
14-Oct-16,1485,US-2016-108098,18-Oct-16,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive, $177.00 ,3,0%, $30.09 ,,,,,,
14-Oct-16,3801,CA-2016-156503,20-Oct-16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley, $102.59 ,1,20%, $10.26 ,,,,,,
14-Oct-16,3802,CA-2016-156503,20-Oct-16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R, $22.70 ,1,20%, $5.96 ,,,,,,
14-Oct-16,3803,CA-2016-156503,20-Oct-16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944, $93.02 ,3,20%, $33.72 ,,,,,,
14-Oct-16,3804,CA-2016-156503,20-Oct-16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover, $12.77 ,2,20%, $1.44 ,,,,,,
14-Oct-16,3805,CA-2016-156503,20-Oct-16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes", $35.01 ,4,20%, $13.13 ,,,,,,
14-Oct-16,3806,CA-2016-156503,20-Oct-16,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916, $39.15 ,1,20%, $14.68 ,,,,,,
14-Oct-16,9505,CA-2016-113607,18-Oct-16,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM," $1,091.93 ",7,0%, $272.98 ,,,,,,
14-Oct-16,9506,CA-2016-113607,18-Oct-16,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908, $111.96 ,2,0%, $54.86 ,,,,,,
14-Oct-16,9514,CA-2016-125220,19-Oct-16,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System," $1,649.75 ",5,0%, $544.42 ,,,,,,
13-Oct-16,134,CA-2016-145583,19-Oct-16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195, $20.04 ,3,0%, $9.62 ,,,,,,
13-Oct-16,135,CA-2016-145583,19-Oct-16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880, $35.44 ,1,0%, $16.66 ,,,,,,
13-Oct-16,136,CA-2016-145583,19-Oct-16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box", $11.52 ,4,0%, $3.46 ,,,,,,
13-Oct-16,137,CA-2016-145583,19-Oct-16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps, $4.02 ,2,0%, $1.97 ,,,,,,
13-Oct-16,138,CA-2016-145583,19-Oct-16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips, $76.18 ,3,20%, $26.66 ,,,,,,
13-Oct-16,139,CA-2016-145583,19-Oct-16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors, $65.88 ,6,0%, $18.45 ,,,,,,
13-Oct-16,140,CA-2016-145583,19-Oct-16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs, $43.12 ,14,0%, $20.70 ,,,,,,
13-Oct-16,1864,US-2016-100839,17-Oct-16,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables, $727.45 ,5,50%, $(465.57),,,,,,
13-Oct-16,1865,US-2016-100839,17-Oct-16,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock", $24.96 ,3,20%, $4.37 ,,,,,,
13-Oct-16,2164,CA-2016-154018,19-Oct-16,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset, $191.98 ,3,20%, $24.00 ,,,,,,
13-Oct-16,2165,CA-2016-154018,19-Oct-16,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes, $8.29 ,2,20%, $3.00 ,,,,,,
13-Oct-16,2166,CA-2016-154018,19-Oct-16,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats", $139.92 ,5,60%, $(150.41),,,,,,
13-Oct-16,2167,CA-2016-154018,19-Oct-16,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334, $15.87 ,1,20%, $1.19 ,,,,,,
13-Oct-16,2168,CA-2016-154018,19-Oct-16,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders, $6.29 ,7,80%, $(11.00),,,,,,
13-Oct-16,6441,CA-2016-101161,20-Oct-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner, $34.70 ,5,0%, $12.49 ,,,,,,
13-Oct-16,6442,CA-2016-101161,20-Oct-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems, $99.87 ,3,0%, $23.97 ,,,,,,
13-Oct-16,6443,CA-2016-101161,20-Oct-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations, $37.94 ,2,0%, $18.21 ,,,,,,
13-Oct-16,6444,CA-2016-101161,20-Oct-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels, $24.90 ,5,0%, $11.45 ,,,,,,
13-Oct-16,6445,CA-2016-101161,20-Oct-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock, $82.26 ,3,0%, $33.73 ,,,,,,
11-Oct-16,9751,CA-2016-113390,15-Oct-16,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set, $5.34 ,2,20%, $0.67 ,,,,,,
11-Oct-16,9752,CA-2016-113390,15-Oct-16,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309, $27.72 ,3,20%, $3.47 ,,,,,,
10-Oct-16,7273,US-2016-150357,14-Oct-16,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener, $20.61 ,2,20%, $(4.38),,,,,,
10-Oct-16,7274,US-2016-150357,14-Oct-16,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders, $4.10 ,3,70%, $(2.73),,,,,,
10-Oct-16,7968,CA-2016-157707,12-Oct-16,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled", $90.88 ,3,70%, $(190.85),,,,,,
10-Oct-16,7969,CA-2016-157707,12-Oct-16,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount, $15.99 ,1,20%, $(3.00),,,,,,
10-Oct-16,7970,CA-2016-157707,12-Oct-16,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm", $120.78 ,1,20%, $13.59 ,,,,,,
10-Oct-16,9835,CA-2016-126627,12-Oct-16,First Class,WB-21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon", $14.00 ,4,60%, $(6.30),,,,,,
10-Oct-16,9836,CA-2016-126627,12-Oct-16,First Class,WB-21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue", $16.39 ,2,80%, $(26.23),,,,,,
09-Oct-16,2785,CA-2016-116974,15-Oct-16,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s, $23.98 ,4,40%, $(15.58),,,,,,
09-Oct-16,6507,US-2016-128909,11-Oct-16,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947, $19.14 ,4,20%, $5.98 ,,,,,,
09-Oct-16,6508,US-2016-128909,11-Oct-16,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps, $332.83 ,4,20%, $(24.96),,,,,,
09-Oct-16,7357,CA-2016-114748,14-Oct-16,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AR-10001315,Office Supplies,Art,Newell 310, $1.41 ,1,20%, $0.16 ,,,,,,
09-Oct-16,7358,CA-2016-114748,14-Oct-16,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped", $169.57 ,2,20%, $-   ,,,,,,
08-Oct-16,2557,US-2016-126844,14-Oct-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame, $51.71 ,8,60%, $(32.32),,,,,,
08-Oct-16,5507,US-2016-162026,08-Oct-16,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925, $61.96 ,2,0%, $27.88 ,,,,,,
08-Oct-16,5767,CA-2016-149685,15-Oct-16,Standard Class,PM-19135,Peter McVee,Home Office,United States,San Antonio,Texas,78207,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50, $60.14 ,6,20%, $20.30 ,,,,,,
08-Oct-16,5975,CA-2016-135636,13-Oct-16,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers, $387.72 ,5,20%, $(67.85),,,,,,
07-Oct-16,3449,CA-2016-162614,13-Oct-16,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers, $27.26 ,2,20%, $8.86 ,,,,,,
07-Oct-16,4751,CA-2016-127649,09-Oct-16,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer, $837.60 ,3,20%, $62.82 ,,,,,,
07-Oct-16,5004,CA-2016-155033,12-Oct-16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper, $10.56 ,2,0%, $5.07 ,,,,,,
07-Oct-16,6377,CA-2016-163216,10-Oct-16,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511, $4.93 ,2,20%, $1.72 ,,,,,,
07-Oct-16,8007,CA-2016-139808,11-Oct-16,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes", $93.36 ,12,0%, $0.93 ,,,,,,
06-Oct-16,6265,US-2016-115952,06-Oct-16,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets, $28.85 ,5,0%, $14.43 ,,,,,,
06-Oct-16,7642,US-2016-157490,07-Oct-16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer, $703.71 ,6,70%, $(938.28),,,,,,
06-Oct-16,7643,US-2016-157490,07-Oct-16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders, $17.90 ,4,70%, $(14.92),,,,,,
06-Oct-16,7644,US-2016-157490,07-Oct-16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""", $11.98 ,4,70%, $(9.18),,,,,,
06-Oct-16,7645,US-2016-157490,07-Oct-16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack", $67.96 ,5,20%, $0.85 ,,,,,,
04-Oct-16,4304,CA-2016-121601,04-Oct-16,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes, $59.75 ,7,20%, $19.42 ,,,,,,
04-Oct-16,7666,US-2016-140158,08-Oct-16,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs, $30.40 ,1,0%, $13.98 ,,,,,,
04-Oct-16,7667,US-2016-140158,08-Oct-16,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier," $5,399.91 ",9,0%," $2,591.96 ",,,,,,
04-Oct-16,7668,US-2016-140158,08-Oct-16,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File, $119.10 ,3,0%, $34.54 ,,,,,,
04-Oct-16,8157,CA-2016-131296,09-Oct-16,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish", $239.37 ,2,30%, $(23.94),,,,,,
04-Oct-16,8922,CA-2016-145709,08-Oct-16,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset, $52.68 ,3,20%, $19.76 ,,,,,,
04-Oct-16,8923,CA-2016-145709,08-Oct-16,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers, $11.57 ,3,20%, $2.60 ,,,,,,
03-Oct-16,897,CA-2016-140634,06-Oct-16,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope, $15.65 ,2,20%, $5.09 ,,,,,,
03-Oct-16,981,CA-2016-144939,08-Oct-16,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair, $599.29 ,6,10%, $93.22 ,,,,,,
03-Oct-16,6370,CA-2016-103919,07-Oct-16,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany", $38.08 ,5,60%, $(29.51),,,,,,
03-Oct-16,7872,CA-2016-101672,07-Oct-16,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set, $6.16 ,2,0%, $2.96 ,,,,,,
03-Oct-16,7873,CA-2016-101672,07-Oct-16,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair, $915.14 ,4,20%, $102.95 ,,,,,,
03-Oct-16,7874,CA-2016-101672,07-Oct-16,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900, $8.56 ,2,0%, $3.85 ,,,,,,
03-Oct-16,7875,CA-2016-101672,07-Oct-16,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891, $97.82 ,2,0%, $45.98 ,,,,,,
02-Oct-16,2993,CA-2016-134376,06-Oct-16,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,10024,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector, $61.44 ,3,0%, $16.59 ,,,,,,
02-Oct-16,4513,CA-2016-118969,03-Oct-16,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black", $54.79 ,6,70%, $(40.18),,,,,,
02-Oct-16,6826,CA-2016-118689,09-Oct-16,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers, $32.48 ,2,0%, $4.87 ,,,,,,
02-Oct-16,6827,CA-2016-118689,09-Oct-16,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier," $17,499.95 ",5,0%," $8,399.98 ",,,,,,
02-Oct-16,6828,CA-2016-118689,09-Oct-16,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System, $735.98 ,2,0%, $331.19 ,,,,,,
02-Oct-16,6829,CA-2016-118689,09-Oct-16,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue", $34.37 ,7,0%, $16.84 ,,,,,,
02-Oct-16,6830,CA-2016-118689,09-Oct-16,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners, $33.96 ,2,0%, $9.51 ,,,,,,
01-Oct-16,1068,CA-2016-157686,02-Oct-16,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray", $194.85 ,4,20%, $12.18 ,,,,,,
01-Oct-16,1264,CA-2016-155992,02-Oct-16,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C, $69.90 ,2,0%, $18.87 ,,,,,,
01-Oct-16,1265,CA-2016-155992,02-Oct-16,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps, $41.85 ,5,0%, $10.88 ,,,,,,
01-Oct-16,2229,CA-2016-139157,05-Oct-16,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables", $330.59 ,1,40%, $(115.71),,,,,,
01-Oct-16,2667,CA-2016-111794,01-Oct-16,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive, $79.51 ,3,20%, $20.87 ,,,,,,
01-Oct-16,2668,CA-2016-111794,01-Oct-16,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper, $28.35 ,1,20%, $9.57 ,,,,,,
01-Oct-16,7192,CA-2016-116918,06-Oct-16,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders, $5.39 ,4,70%, $(4.49),,,,,,
01-Oct-16,7193,CA-2016-116918,06-Oct-16,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors, $30.98 ,8,20%, $5.03 ,,,,,,
30-Sept-16,4225,CA-2016-108644,03-Oct-16,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue", $1.96 ,2,80%, $(3.24),,,,,,
30-Sept-16,6946,CA-2016-106243,04-Oct-16,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish", $523.92 ,5,20%, $(26.20),,,,,,
29-Sept-16,868,CA-2016-134362,02-Oct-16,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483, $15.94 ,4,20%, $5.18 ,,,,,,
29-Sept-16,1077,CA-2016-161781,30-Sept-16,First Class,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328, $40.88 ,7,0%, $10.63 ,,,,,,
29-Sept-16,1683,US-2016-101497,01-Oct-16,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887, $18.97 ,1,0%, $9.11 ,,,,,,
29-Sept-16,3500,CA-2016-108616,03-Oct-16,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning, $209.97 ,3,0%, $71.39 ,,,,,,
29-Sept-16,3501,CA-2016-108616,03-Oct-16,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC, $62.94 ,3,0%, $30.21 ,,,,,,
